SK_ID_CURR,max_entry_payment_day
294929,-2875.0
294930,-509.0
294932,-527.0
294933,-1409.0
294934,-505.0
294935,-658.0
294936,-516.0
294937,-821.0
294938,-516.0
294939,-614.0
294940,-514.0
294941,-504.0
294942,-1317.0
294943,-527.0
294944,-1345.0
294945,-531.0
294946,-581.0
294948,-551.0
294949,-518.0
294950,-507.0
294951,-729.0
294952,-500.0
294953,-539.0
294955,-525.0
294956,-517.0
294960,-509.0
294961,-504.0
294962,-595.0
294964,-513.0
294965,-592.0
294966,-1040.0
294967,-526.0
294968,-520.0
294970,-501.0
294971,-527.0
294972,-510.0
294974,-571.0
294976,-771.0
294977,-1940.0
294978,-503.0
294979,-1166.0
294980,-676.0
294981,-533.0
294983,-722.0
294985,-511.0
294987,-509.0
294988,-535.0
294989,-1308.0
294990,-500.0
294991,-519.0
294992,-505.0
294993,-505.0
294994,-514.0
294995,-528.0
294996,-506.0
294998,-524.0
294999,-631.0
295000,-572.0
295001,-590.0
295002,-502.0
295003,-528.0
295004,-704.0
295006,-529.0
295008,-1051.0
295009,-2689.0
295010,-2163.0
295011,-504.0
295012,-654.0
295013,-1495.0
295017,-518.0
295018,-1876.0
295019,-530.0
295020,-1302.0
295022,-546.0
295023,-508.0
295024,-507.0
295026,-1127.0
295027,-613.0
295028,-1983.0
295029,-2410.0
295030,-513.0
295031,-508.0
295032,-515.0
295034,-510.0
295036,-633.0
295037,-674.0
295038,-508.0
295040,-1125.0
295041,-500.0
295042,-731.0
295045,-523.0
295046,-508.0
295048,-563.0
295049,-619.0
295050,-527.0
295052,-646.0
295053,-980.0
295054,-563.0
295055,-1178.0
295056,-508.0
295057,-530.0
295058,-1609.0
295059,-512.0
295060,-2368.0
295061,-509.0
295062,-523.0
295063,-504.0
295064,-508.0
295065,-506.0
295066,-532.0
295068,-1009.0
295069,-528.0
295070,-522.0
295071,-525.0
295072,-1376.0
295073,-515.0
295076,-501.0
295078,-841.0
295079,-503.0
295080,-503.0
295081,-505.0
295082,-504.0
295084,-783.0
295087,-517.0
295090,-503.0
295091,-1036.0
295092,-1185.0
295093,-508.0
295094,-526.0
295095,-550.0
295096,-522.0
295099,-574.0
295100,-973.0
295101,-792.0
295102,-547.0
295103,-518.0
295104,-511.0
295105,-2696.0
295106,-1299.0
295107,-1134.0
295108,-529.0
295109,-505.0
295110,-1852.0
295111,-500.0
295115,-513.0
295117,-517.0
295118,-1699.0
295120,-515.0
295122,-518.0
295123,-901.0
295124,-516.0
295125,-1003.0
295126,-800.0
295127,-525.0
295128,-1835.0
295129,-1362.0
295130,-505.0
295132,-501.0
295133,-526.0
295134,-513.0
295135,-501.0
295136,-712.0
295137,-501.0
295138,-1009.0
295139,-523.0
295140,-506.0
295141,-1217.0
295142,-508.0
295144,-501.0
295145,-512.0
295146,-523.0
295147,-517.0
295149,-787.0
295150,-724.0
295151,-508.0
295152,-525.0
295153,-529.0
295154,-518.0
295155,-522.0
295156,-540.0
295157,-515.0
295158,-716.0
295159,-513.0
295160,-1429.0
295161,-526.0
295162,-531.0
295163,-514.0
295164,-1040.0
295166,-981.0
295168,-510.0
295169,-1473.0
295170,-2068.0
295171,-853.0
295172,-2141.0
295173,-509.0
295174,-518.0
295175,-698.0
295177,-527.0
295179,-1784.0
295180,-531.0
295181,-523.0
295182,-581.0
295183,-566.0
295184,-503.0
295185,-516.0
295187,-528.0
295188,-1724.0
295189,-691.0
295191,-507.0
295192,-680.0
295193,-991.0
295194,-1247.0
295195,-534.0
295196,-510.0
295197,-511.0
295199,-1242.0
295200,-529.0
295201,-530.0
295202,-2318.0
295203,-500.0
295204,-512.0
295206,-795.0
295208,-986.0
295209,-1119.0
295210,-517.0
295211,-659.0
295213,-665.0
295214,-1400.0
295215,-515.0
295216,-518.0
295217,-518.0
295218,-521.0
295219,-502.0
295220,-517.0
295221,-500.0
295223,-513.0
295225,-2175.0
295227,-527.0
295228,-2515.0
295229,-1452.0
295230,-528.0
295233,-511.0
295234,-529.0
295235,-521.0
295236,-512.0
295237,-514.0
295238,-533.0
295239,-1207.0
295240,-503.0
295241,-520.0
295242,-519.0
295243,-503.0
295244,-508.0
295246,-1859.0
295247,-501.0
295248,-1224.0
295250,-789.0
295251,-505.0
295252,-1212.0
295254,-523.0
295255,-504.0
295256,-511.0
295258,-534.0
295259,-524.0
295260,-1667.0
295261,-1558.0
295265,-504.0
295267,-733.0
295268,-1202.0
295269,-503.0
295270,-813.0
295272,-519.0
295274,-678.0
295276,-2057.0
295277,-1684.0
295278,-507.0
295279,-1326.0
295280,-1104.0
295281,-541.0
295283,-514.0
295284,-523.0
295286,-526.0
295287,-2832.0
295288,-503.0
295289,-509.0
295290,-2105.0
295291,-1128.0
295292,-626.0
295293,-522.0
295294,-511.0
295295,-1797.0
295297,-2271.0
295298,-1877.0
295299,-629.0
295300,-509.0
295301,-948.0
295304,-508.0
295305,-525.0
295307,-509.0
295308,-511.0
295309,-658.0
295310,-653.0
295312,-2233.0
295313,-2105.0
295314,-967.0
295316,-515.0
295317,-518.0
295318,-705.0
295320,-503.0
295321,-523.0
295322,-518.0
295323,-616.0
295324,-529.0
295325,-959.0
295326,-521.0
295327,-525.0
295328,-520.0
295329,-574.0
295330,-511.0
295332,-2200.0
295333,-596.0
295335,-628.0
295336,-529.0
295338,-500.0
295339,-502.0
295342,-500.0
295344,-547.0
295346,-911.0
295347,-513.0
295348,-507.0
295349,-1510.0
295350,-2607.0
295351,-770.0
295352,-521.0
295353,-876.0
295354,-531.0
295355,-503.0
295356,-517.0
295357,-516.0
295358,-513.0
295359,-650.0
295360,-502.0
295361,-1920.0
295362,-861.0
295363,-1634.0
295364,-1566.0
295366,-510.0
295367,-519.0
295369,-509.0
295370,-522.0
295371,-589.0
295372,-530.0
295373,-561.0
295374,-518.0
295375,-885.0
295376,-627.0
295377,-501.0
295378,-500.0
295379,-515.0
295380,-1201.0
295381,-1500.0
295382,-643.0
295383,-574.0
295385,-515.0
295386,-521.0
295389,-590.0
295390,-941.0
295391,-603.0
295392,-587.0
295393,-1449.0
295394,-547.0
295395,-1468.0
295396,-589.0
295397,-1251.0
295398,-686.0
295399,-533.0
295400,-517.0
295401,-514.0
295402,-2191.0
295403,-1062.0
295404,-714.0
295405,-504.0
295406,-512.0
295408,-555.0
295409,-980.0
295410,-500.0
295412,-1191.0
295413,-504.0
295414,-2029.0
295415,-580.0
295418,-503.0
295419,-698.0
295420,-519.0
295422,-514.0
295423,-2123.0
295425,-504.0
295426,-524.0
295427,-908.0
295428,-529.0
295429,-550.0
295430,-573.0
295431,-512.0
295432,-1512.0
295433,-543.0
295434,-520.0
295435,-778.0
295436,-529.0
295437,-515.0
295439,-1253.0
295440,-528.0
295441,-2545.0
295442,-1675.0
295443,-519.0
295444,-505.0
295445,-520.0
295446,-524.0
295447,-845.0
295448,-516.0
295449,-502.0
295450,-2406.0
295452,-1491.0
295453,-519.0
295454,-648.0
295456,-2335.0
295457,-519.0
295458,-515.0
295459,-515.0
295460,-1856.0
295461,-676.0
295462,-525.0
295463,-505.0
295464,-535.0
295465,-517.0
295466,-572.0
295467,-526.0
295468,-512.0
295469,-2415.0
295470,-511.0
295471,-642.0
295472,-569.0
295473,-608.0
295474,-521.0
295475,-518.0
295476,-519.0
295477,-508.0
295479,-514.0
295480,-919.0
295482,-501.0
295483,-523.0
295485,-515.0
295486,-500.0
295487,-501.0
295488,-524.0
295489,-526.0
295490,-1134.0
295491,-1081.0
295494,-2522.0
295496,-525.0
295497,-708.0
295498,-507.0
295499,-2523.0
295500,-552.0
295501,-521.0
295503,-506.0
295504,-502.0
295505,-804.0
295506,-527.0
295508,-711.0
295509,-991.0
295510,-510.0
295511,-503.0
295512,-2670.0
295514,-833.0
295515,-521.0
295516,-516.0
295517,-517.0
295519,-519.0
295520,-514.0
295521,-573.0
295522,-500.0
295524,-767.0
295527,-1111.0
295528,-515.0
295529,-526.0
295530,-505.0
295532,-505.0
295534,-539.0
295536,-506.0
295537,-784.0
295538,-507.0
295540,-525.0
295541,-515.0
295543,-531.0
295544,-1047.0
295545,-658.0
295546,-524.0
295547,-2275.0
295549,-697.0
295551,-503.0
295552,-516.0
295553,-507.0
295555,-978.0
295556,-516.0
295557,-500.0
295558,-768.0
295559,-840.0
295560,-519.0
295561,-507.0
295562,-937.0
295564,-1336.0
295568,-913.0
295569,-760.0
295570,-511.0
295572,-510.0
295573,-529.0
295574,-602.0
295575,-515.0
295576,-507.0
295577,-511.0
295578,-847.0
295580,-501.0
295581,-508.0
295582,-590.0
295583,-1397.0
295584,-1983.0
295586,-515.0
295587,-500.0
295588,-551.0
295589,-2605.0
295590,-1222.0
295591,-553.0
295592,-508.0
295593,-2386.0
295594,-525.0
295595,-806.0
295596,-505.0
295597,-741.0
295598,-711.0
295599,-534.0
295600,-945.0
295601,-1720.0
295602,-502.0
295603,-508.0
295604,-531.0
295607,-2650.0
295608,-514.0
295610,-515.0
295611,-511.0
295612,-1462.0
295613,-504.0
295614,-963.0
295616,-1306.0
295618,-1400.0
295619,-732.0
295620,-1360.0
295621,-518.0
295623,-679.0
295624,-506.0
295625,-904.0
295626,-513.0
295627,-550.0
295628,-1010.0
295629,-503.0
295630,-774.0
295631,-2145.0
295632,-1555.0
295633,-1239.0
295634,-1198.0
295635,-556.0
295636,-521.0
295637,-1141.0
295638,-502.0
295639,-861.0
295640,-504.0
295641,-978.0
295642,-519.0
295643,-528.0
295644,-2305.0
295645,-522.0
295646,-2253.0
295647,-504.0
295650,-601.0
295651,-526.0
295652,-619.0
295654,-1582.0
295655,-518.0
295656,-520.0
295657,-1314.0
295658,-504.0
295659,-525.0
295660,-1812.0
295661,-507.0
295662,-1466.0
295664,-522.0
295666,-522.0
295667,-521.0
295668,-567.0
295669,-602.0
295670,-1354.0
295671,-526.0
295672,-520.0
295673,-1773.0
295676,-509.0
295677,-510.0
295678,-510.0
295679,-517.0
295680,-519.0
295681,-501.0
295682,-1098.0
295683,-878.0
295684,-503.0
295685,-518.0
295687,-519.0
295688,-1763.0
295691,-853.0
295692,-1575.0
295693,-516.0
295694,-607.0
295695,-511.0
295696,-514.0
295697,-511.0
295698,-570.0
295699,-1774.0
295700,-502.0
295701,-523.0
295702,-503.0
295703,-522.0
295704,-526.0
295705,-525.0
295706,-532.0
295707,-501.0
295708,-524.0
295709,-508.0
295710,-909.0
295711,-591.0
295712,-637.0
295714,-528.0
295715,-512.0
295716,-1886.0
295717,-2086.0
295718,-632.0
295719,-502.0
295720,-762.0
295721,-2589.0
295722,-524.0
295723,-502.0
295724,-501.0
295725,-520.0
295726,-530.0
295727,-759.0
295728,-2896.0
295729,-1337.0
295731,-857.0
295732,-2478.0
295733,-562.0
295734,-500.0
295735,-500.0
295738,-522.0
295739,-501.0
295740,-1181.0
295742,-1671.0
295743,-600.0
295744,-732.0
295745,-1254.0
295746,-526.0
295748,-528.0
295749,-507.0
295750,-501.0
295751,-501.0
295752,-517.0
295754,-901.0
295755,-1312.0
295756,-614.0
295757,-507.0
295758,-688.0
295759,-2832.0
295760,-503.0
295761,-577.0
295762,-775.0
295763,-508.0
295764,-1091.0
295765,-513.0
295766,-517.0
295767,-525.0
295769,-511.0
295771,-504.0
295772,-2010.0
295774,-2042.0
295778,-500.0
295779,-510.0
295780,-517.0
295781,-711.0
295782,-529.0
295783,-707.0
295784,-510.0
295785,-506.0
295786,-514.0
295787,-1881.0
295790,-500.0
295791,-525.0
295793,-902.0
295794,-513.0
295795,-524.0
295796,-811.0
295797,-701.0
295798,-2113.0
295800,-506.0
295801,-548.0
295802,-2017.0
295803,-516.0
295804,-504.0
295805,-503.0
295807,-510.0
295808,-517.0
295810,-569.0
295811,-521.0
295812,-678.0
295813,-785.0
295814,-1154.0
295815,-643.0
295816,-507.0
295817,-591.0
295818,-553.0
295820,-501.0
295824,-527.0
295825,-1386.0
295827,-513.0
295828,-520.0
295831,-2536.0
295832,-745.0
295833,-513.0
295834,-528.0
295835,-529.0
295836,-508.0
295837,-522.0
295838,-518.0
295839,-1692.0
295840,-758.0
295841,-594.0
295842,-790.0
295844,-520.0
295845,-504.0
295846,-502.0
295848,-1511.0
295849,-508.0
295850,-519.0
295851,-507.0
295852,-588.0
295853,-522.0
295854,-512.0
295855,-505.0
295856,-601.0
295857,-516.0
295858,-507.0
295859,-523.0
295861,-510.0
295863,-513.0
295864,-500.0
295865,-760.0
295866,-621.0
295867,-503.0
295868,-1659.0
295869,-503.0
295870,-678.0
295871,-512.0
295872,-511.0
295873,-1995.0
295874,-1298.0
295875,-527.0
295876,-555.0
295877,-505.0
295878,-501.0
295879,-959.0
295880,-814.0
295881,-593.0
295882,-856.0
295884,-502.0
295885,-750.0
295886,-918.0
295887,-506.0
295889,-520.0
295890,-542.0
295892,-548.0
295893,-2030.0
295894,-527.0
295895,-581.0
295896,-507.0
295898,-1091.0
295899,-1558.0
295900,-512.0
295902,-507.0
295903,-889.0
295906,-566.0
295907,-673.0
295908,-515.0
295910,-508.0
295911,-526.0
295912,-1444.0
295913,-806.0
295914,-521.0
295915,-684.0
295916,-840.0
295917,-594.0
295918,-524.0
295923,-1451.0
295925,-500.0
295926,-511.0
295927,-519.0
295928,-541.0
295929,-522.0
295930,-985.0
295931,-2472.0
295932,-987.0
295933,-631.0
295934,-564.0
295935,-506.0
295937,-2494.0
295939,-513.0
295941,-1845.0
295942,-517.0
295943,-965.0
295944,-777.0
295945,-933.0
295946,-525.0
295947,-505.0
295948,-1508.0
295949,-512.0
295950,-520.0
295951,-501.0
295952,-502.0
295953,-512.0
295955,-1193.0
295956,-521.0
295957,-526.0
295958,-1983.0
295959,-511.0
295961,-503.0
295962,-1225.0
295963,-859.0
295964,-591.0
295965,-511.0
295966,-517.0
295969,-510.0
295970,-2304.0
295971,-502.0
295972,-517.0
295973,-627.0
295975,-526.0
295976,-506.0
295977,-1156.0
295978,-773.0
295979,-657.0
295980,-518.0
295981,-565.0
295982,-1627.0
295983,-510.0
295984,-1510.0
295985,-523.0
295986,-939.0
295987,-504.0
295988,-1458.0
295989,-509.0
295990,-1202.0
295991,-1144.0
295993,-533.0
295994,-513.0
295997,-500.0
295999,-501.0
296000,-1173.0
296001,-746.0
296002,-951.0
296003,-501.0
296004,-616.0
296006,-525.0
296007,-526.0
296008,-501.0
296010,-528.0
296011,-844.0
296012,-504.0
296016,-873.0
296017,-1008.0
296018,-512.0
296019,-659.0
296020,-571.0
296022,-506.0
296023,-519.0
296024,-529.0
296025,-505.0
296026,-524.0
296028,-521.0
296029,-518.0
296030,-1747.0
296031,-513.0
296032,-541.0
296033,-500.0
296034,-1238.0
296036,-519.0
296037,-2576.0
296038,-513.0
296040,-1015.0
296041,-527.0
296043,-519.0
296044,-502.0
296045,-519.0
296046,-764.0
296048,-502.0
296049,-577.0
296051,-515.0
296052,-1401.0
296053,-707.0
296054,-1520.0
296055,-525.0
296056,-627.0
296057,-1545.0
296058,-675.0
296059,-512.0
296060,-513.0
296061,-506.0
296062,-512.0
296063,-523.0
296064,-511.0
296066,-993.0
296068,-506.0
296069,-501.0
296070,-2136.0
296071,-2156.0
296072,-879.0
296073,-537.0
296074,-527.0
296077,-742.0
296078,-506.0
296079,-2603.0
296080,-511.0
296082,-522.0
296083,-807.0
296084,-529.0
296085,-1555.0
296088,-523.0
296089,-2739.0
296090,-503.0
296091,-511.0
296092,-513.0
296093,-519.0
296094,-522.0
296095,-511.0
296096,-507.0
296097,-506.0
296098,-528.0
296099,-519.0
296101,-508.0
296102,-507.0
296104,-656.0
296105,-1864.0
296106,-503.0
296107,-501.0
296108,-896.0
296109,-1471.0
296110,-527.0
296112,-503.0
296114,-522.0
296115,-509.0
296116,-505.0
296117,-511.0
296118,-1363.0
296119,-1908.0
296120,-526.0
296121,-1357.0
296122,-500.0
296123,-506.0
296124,-511.0
296125,-500.0
296126,-1161.0
296127,-1390.0
296130,-882.0
296131,-508.0
296132,-790.0
296133,-514.0
296135,-646.0
296136,-504.0
296137,-509.0
296138,-515.0
296139,-502.0
296140,-1043.0
296141,-507.0
296142,-1328.0
296143,-505.0
296144,-508.0
296147,-528.0
296148,-1016.0
296149,-529.0
296150,-511.0
296152,-910.0
296153,-505.0
296154,-502.0
296156,-663.0
296157,-681.0
296158,-529.0
296159,-1223.0
296160,-518.0
296161,-612.0
296162,-509.0
296163,-621.0
296164,-512.0
296165,-1943.0
296166,-626.0
296167,-528.0
296168,-517.0
296169,-1472.0
296170,-672.0
296171,-533.0
296172,-545.0
296173,-507.0
296174,-500.0
296176,-1688.0
296177,-501.0
296178,-543.0
296179,-512.0
296180,-1531.0
296181,-506.0
296182,-2545.0
296183,-513.0
296185,-518.0
296186,-739.0
296187,-832.0
296189,-2311.0
296190,-504.0
296191,-734.0
296192,-501.0
296193,-1860.0
296194,-1487.0
296196,-517.0
296197,-512.0
296198,-2265.0
296199,-520.0
296200,-1554.0
296201,-521.0
296202,-1263.0
296204,-512.0
296205,-512.0
296207,-528.0
296208,-508.0
296209,-514.0
296210,-850.0
296211,-507.0
296212,-510.0
296213,-507.0
296214,-1767.0
296215,-1038.0
296216,-507.0
296218,-512.0
296219,-2549.0
296220,-2661.0
296221,-700.0
296222,-516.0
296223,-523.0
296226,-523.0
296227,-1115.0
296228,-502.0
296229,-507.0
296230,-1301.0
296231,-528.0
296232,-513.0
296234,-526.0
296235,-611.0
296237,-526.0
296238,-2027.0
296240,-523.0
296241,-1630.0
296242,-559.0
296243,-504.0
296245,-610.0
296246,-505.0
296247,-1855.0
296248,-2628.0
296249,-2229.0
296250,-506.0
296251,-552.0
296252,-882.0
296254,-504.0
296255,-2655.0
296256,-1031.0
296257,-766.0
296258,-505.0
296259,-514.0
296260,-501.0
296262,-529.0
296263,-819.0
296264,-502.0
296266,-2016.0
296267,-854.0
296268,-634.0
296269,-604.0
296270,-517.0
296271,-1176.0
296272,-574.0
296273,-524.0
296274,-529.0
296275,-507.0
296276,-1962.0
296277,-625.0
296278,-524.0
296280,-503.0
296281,-1581.0
296282,-1944.0
296283,-523.0
296284,-509.0
296285,-530.0
296286,-521.0
296287,-525.0
296288,-525.0
296289,-527.0
296290,-500.0
296291,-583.0
296292,-505.0
296293,-850.0
296294,-777.0
296295,-1307.0
296297,-2117.0
296298,-740.0
296299,-523.0
296300,-518.0
296301,-500.0
296302,-513.0
296303,-2221.0
296304,-833.0
296305,-679.0
296306,-700.0
296307,-532.0
296309,-500.0
296310,-527.0
296311,-523.0
296313,-864.0
296314,-1545.0
296315,-524.0
296316,-521.0
296317,-1956.0
296318,-1095.0
296319,-1830.0
296320,-500.0
296321,-508.0
296322,-526.0
296324,-790.0
296325,-1237.0
296326,-813.0
296327,-1407.0
296328,-524.0
296329,-519.0
296330,-2373.0
296331,-997.0
296333,-501.0
296334,-829.0
296335,-1188.0
296336,-884.0
296337,-522.0
296338,-1479.0
296339,-516.0
296340,-526.0
296341,-2160.0
296342,-756.0
296343,-1272.0
296344,-503.0
296346,-525.0
296347,-548.0
296348,-538.0
296350,-768.0
296351,-881.0
296352,-951.0
296353,-523.0
296354,-1003.0
296356,-715.0
296357,-1033.0
296358,-2686.0
296359,-510.0
296360,-783.0
296361,-515.0
296362,-706.0
296363,-2557.0
296364,-501.0
296365,-501.0
296366,-1722.0
296367,-517.0
296368,-2037.0
296369,-615.0
296370,-751.0
296371,-655.0
296372,-523.0
296373,-735.0
296374,-511.0
296375,-551.0
296376,-501.0
296377,-917.0
296378,-505.0
296379,-514.0
296380,-500.0
296381,-508.0
296382,-510.0
296383,-836.0
296384,-509.0
296385,-1423.0
296386,-539.0
296387,-531.0
296388,-528.0
296390,-939.0
296391,-520.0
296392,-526.0
296393,-517.0
296394,-517.0
296395,-528.0
296397,-502.0
296398,-508.0
296399,-1333.0
296400,-1070.0
296401,-513.0
296402,-508.0
296403,-525.0
296404,-564.0
296405,-663.0
296406,-505.0
296407,-2890.0
296408,-503.0
296409,-504.0
296411,-1201.0
296412,-502.0
296413,-529.0
296414,-509.0
296415,-518.0
296417,-518.0
296418,-527.0
296419,-522.0
296421,-526.0
296422,-511.0
296423,-518.0
296424,-504.0
296425,-520.0
296426,-570.0
296427,-506.0
296428,-511.0
296429,-505.0
296430,-513.0
296431,-518.0
296432,-528.0
296433,-2795.0
296435,-510.0
296436,-1162.0
296437,-1127.0
296438,-528.0
296439,-527.0
296440,-522.0
296441,-620.0
296442,-1610.0
296443,-511.0
296444,-1898.0
296445,-1694.0
296446,-2598.0
296448,-522.0
296449,-509.0
296450,-524.0
296451,-640.0
296453,-2529.0
296454,-505.0
296455,-509.0
296456,-509.0
296457,-508.0
296458,-519.0
296459,-503.0
296461,-2826.0
296462,-559.0
296463,-573.0
296464,-512.0
296465,-1699.0
296466,-513.0
296467,-1005.0
296468,-740.0
296469,-1365.0
296470,-525.0
296471,-554.0
296472,-500.0
296473,-1946.0
296474,-525.0
296479,-698.0
296480,-529.0
296481,-752.0
296482,-518.0
296484,-503.0
296485,-514.0
296487,-711.0
296488,-511.0
296489,-2917.0
296490,-519.0
296491,-512.0
296492,-521.0
296493,-514.0
296495,-1248.0
296496,-514.0
296498,-1770.0
296500,-1298.0
296501,-515.0
296503,-520.0
296505,-624.0
296506,-520.0
296507,-515.0
296508,-500.0
296512,-512.0
296513,-1190.0
296514,-526.0
296516,-517.0
296517,-515.0
296519,-580.0
296520,-524.0
296521,-1480.0
296522,-513.0
296523,-1357.0
296524,-502.0
296527,-534.0
296528,-524.0
296529,-529.0
296531,-518.0
296532,-510.0
296533,-500.0
296534,-504.0
296535,-514.0
296536,-519.0
296537,-515.0
296538,-812.0
296539,-754.0
296540,-533.0
296541,-507.0
296542,-1973.0
296544,-526.0
296545,-584.0
296546,-528.0
296547,-578.0
296548,-514.0
296549,-1264.0
296550,-2397.0
296552,-512.0
296554,-2734.0
296556,-1027.0
296557,-724.0
296559,-513.0
296560,-524.0
296561,-506.0
296563,-520.0
296564,-503.0
296565,-524.0
296566,-1344.0
296567,-1099.0
296568,-1376.0
296569,-2146.0
296571,-525.0
296573,-520.0
296576,-503.0
296577,-514.0
296578,-500.0
296579,-823.0
296580,-518.0
296581,-520.0
296583,-501.0
296584,-505.0
296585,-520.0
296586,-517.0
296587,-525.0
296588,-681.0
296589,-2428.0
296590,-509.0
296591,-512.0
296592,-1273.0
296594,-649.0
296595,-983.0
296596,-1504.0
296597,-500.0
296599,-2102.0
296600,-986.0
296601,-1088.0
296602,-506.0
296603,-516.0
296604,-588.0
296605,-876.0
296606,-1451.0
296607,-507.0
296608,-1120.0
296609,-516.0
296610,-516.0
296611,-1234.0
296612,-601.0
296613,-1082.0
296614,-1458.0
296615,-534.0
296616,-626.0
296617,-522.0
296618,-1132.0
296619,-796.0
296620,-526.0
296621,-522.0
296622,-1493.0
296623,-1182.0
296624,-539.0
296625,-524.0
296626,-514.0
296627,-511.0
296628,-522.0
296629,-514.0
296632,-510.0
296633,-508.0
296635,-517.0
296636,-520.0
296637,-541.0
296638,-562.0
296639,-501.0
296640,-525.0
296641,-513.0
296642,-514.0
296644,-1722.0
296645,-526.0
296646,-508.0
296647,-501.0
296648,-520.0
296650,-1455.0
296651,-602.0
296652,-1289.0
296653,-643.0
296654,-503.0
296655,-504.0
296656,-513.0
296657,-1336.0
296658,-1702.0
296659,-1513.0
296660,-514.0
296664,-534.0
296668,-1585.0
296669,-511.0
296670,-526.0
296672,-503.0
296673,-522.0
296674,-1084.0
296675,-508.0
296676,-657.0
296677,-1068.0
296679,-1806.0
296680,-535.0
296681,-508.0
296683,-511.0
296684,-506.0
296686,-1055.0
296687,-527.0
296688,-507.0
296689,-713.0
296690,-2156.0
296691,-519.0
296693,-520.0
296695,-502.0
296696,-521.0
296697,-1334.0
296699,-503.0
296700,-517.0
296701,-509.0
296702,-527.0
296703,-838.0
296706,-516.0
296708,-569.0
296709,-541.0
296710,-1707.0
296711,-524.0
296712,-594.0
296713,-655.0
296714,-528.0
296715,-504.0
296716,-2460.0
296717,-504.0
296718,-814.0
296719,-1397.0
296720,-517.0
296722,-524.0
296723,-517.0
296724,-536.0
296725,-503.0
296726,-541.0
296727,-1363.0
296728,-665.0
296729,-518.0
296730,-1290.0
296732,-591.0
296734,-890.0
296735,-512.0
296736,-529.0
296737,-1767.0
296738,-1199.0
296739,-507.0
296742,-1915.0
296744,-514.0
296745,-947.0
296746,-501.0
296748,-510.0
296749,-513.0
296750,-509.0
296751,-509.0
296753,-860.0
296754,-520.0
296756,-997.0
296757,-1424.0
296758,-501.0
296759,-544.0
296760,-2548.0
296761,-502.0
296762,-586.0
296763,-525.0
296764,-516.0
296765,-662.0
296766,-874.0
296767,-502.0
296768,-2072.0
296769,-608.0
296770,-1556.0
296771,-517.0
296772,-501.0
296774,-500.0
296775,-522.0
296776,-2869.0
296777,-501.0
296778,-518.0
296780,-504.0
296781,-743.0
296782,-527.0
296783,-2034.0
296786,-1903.0
296789,-514.0
296791,-1374.0
296792,-523.0
296794,-527.0
296795,-512.0
296796,-1100.0
296798,-504.0
296800,-518.0
296801,-544.0
296804,-523.0
296805,-509.0
296806,-505.0
296807,-502.0
296808,-1058.0
296809,-506.0
296810,-514.0
296811,-516.0
296812,-1742.0
296813,-507.0
296814,-1100.0
296815,-1142.0
296816,-2060.0
296817,-502.0
296819,-505.0
296820,-517.0
296821,-1586.0
296822,-527.0
296823,-516.0
296825,-539.0
296826,-525.0
296827,-508.0
296829,-500.0
296830,-1702.0
296832,-509.0
296833,-513.0
296834,-945.0
296835,-509.0
296836,-505.0
296837,-1100.0
296838,-685.0
296839,-502.0
296841,-500.0
296842,-1281.0
296843,-1781.0
296844,-729.0
296845,-524.0
296846,-1643.0
296847,-525.0
296849,-505.0
296850,-1735.0
296851,-518.0
296852,-602.0
296853,-513.0
296855,-518.0
296857,-2352.0
296858,-658.0
296859,-516.0
296860,-2900.0
296861,-505.0
296864,-717.0
296865,-932.0
296866,-597.0
296867,-569.0
296868,-614.0
296869,-505.0
296871,-507.0
296874,-2434.0
296875,-509.0
296878,-1974.0
296879,-834.0
296883,-1935.0
296884,-734.0
296885,-512.0
296886,-500.0
296887,-511.0
296888,-573.0
296889,-519.0
296890,-512.0
296891,-2245.0
296892,-991.0
296893,-2119.0
296894,-519.0
296895,-509.0
296896,-518.0
296898,-519.0
296899,-1847.0
296900,-1059.0
296901,-581.0
296902,-916.0
296903,-2485.0
296904,-513.0
296905,-854.0
296906,-519.0
296908,-1667.0
296909,-1601.0
296912,-893.0
296914,-729.0
296915,-1932.0
296916,-516.0
296917,-1030.0
296918,-502.0
296919,-1346.0
296921,-2230.0
296922,-516.0
296923,-506.0
296924,-596.0
296925,-501.0
296926,-502.0
296928,-629.0
296929,-508.0
296930,-529.0
296932,-560.0
296934,-500.0
296935,-1271.0
296936,-965.0
296939,-511.0
296940,-1088.0
296941,-548.0
296942,-513.0
296943,-1282.0
296945,-1459.0
296946,-2154.0
296947,-889.0
296948,-513.0
296949,-525.0
296950,-1111.0
296951,-506.0
296953,-706.0
296954,-550.0
296955,-801.0
296956,-505.0
296957,-520.0
296958,-2270.0
296960,-503.0
296961,-523.0
296963,-504.0
296964,-621.0
296965,-845.0
296967,-512.0
296968,-503.0
296970,-699.0
296971,-512.0
296973,-1908.0
296974,-1979.0
296975,-508.0
296977,-519.0
296978,-1544.0
296979,-752.0
296980,-935.0
296982,-2408.0
296983,-512.0
296985,-556.0
296986,-1011.0
296988,-529.0
296989,-518.0
296990,-501.0
296991,-1473.0
296992,-969.0
296993,-2251.0
296994,-525.0
296995,-513.0
296996,-541.0
296997,-1492.0
296998,-516.0
296999,-2710.0
297001,-527.0
297002,-1941.0
297003,-509.0
297004,-537.0
297005,-562.0
297006,-968.0
297007,-1717.0
297009,-661.0
297010,-518.0
297011,-568.0
